id	category	tags	topic_text	trivia_fact	source
linux-fundamentals/t011	linux-fundamentals	pid-1,init,special	PID 1 Is Special	PID 1 (init/systemd) has unique kernel protections: signals without an explicit handler are silently dropped (even SIGKILL in some contexts), it adopts orphaned processes, and if PID 1 dies, the kernel panics immediately. No other process has these properties.	kernel-docs
linux-fundamentals/t012	linux-fundamentals	everything-is-a-file,philosophy,unix	Everything Is a File	The "everything is a file" philosophy originated with Unix at Bell Labs. Dennis Ritchie and Ken Thompson realized that using the same read/write/open/close interface for devices, pipes, sockets, and files made programs composable. This is why you can `cat /proc/cpuinfo` — even process info is a "file."	unix-history
linux-fundamentals/t013	linux-fundamentals	posix,naming,stallman	POSIX Naming	POSIX (Portable Operating System Interface) was proposed by Richard Stallman when IEEE asked for a name for their Unix standardization effort. He suggested adding "X" to make it sound like Unix. The standard resolved the "Unix wars" between AT&T System V and BSD, giving developers a common target.	ieee-posix
linux-fundamentals/t014	linux-fundamentals	gnu,recursive-acronym,stallman	GNU Recursive Acronym	GNU stands for "GNU's Not Unix" — a recursive acronym, a hacker tradition where the definition references itself. Richard Stallman started the GNU Project in 1983 to create a complete free Unix-like OS. Linux became the kernel that completed the GNU system, leading to the "GNU/Linux" naming debate.	gnu.org
linux-fundamentals/t015	linux-fundamentals	linux,email,announcement	The Original Linux Email	Linus Torvalds announced Linux on comp.os.minix on August 25, 1991, writing: "I'm doing a (free) operating system (just a hobby, won't be big and professional like gnu)." This may be the most spectacularly wrong self-assessment in computing history.	comp.os.minix
linux-fundamentals/t016	linux-fundamentals	distro,first,history	First Linux Distributions	The first Linux distributions appeared in 1992. MCC Interim Linux and TAMU were among the earliest. Slackware (1993) and Debian (1993) are the oldest still-active distributions. Most modern distros descend from either Debian (Ubuntu, Mint) or Red Hat (Fedora, CentOS).	distrowatch
linux-fundamentals/t017	linux-fundamentals	kernel,lines-of-code,size	Linux Kernel Growth	Linux 1.0 (1994) had about 176,000 lines of code. By version 6.x (2023), it exceeded 30 million lines. Over 15,000 developers from 1,500+ companies have contributed. The kernel receives roughly 80,000 commits per year — about 9 commits per hour.	kernelnewbies
linux-fundamentals/t018	linux-fundamentals	bell-labs,unix,origin	Unix at Bell Labs	Unix began in 1969 when Ken Thompson wrote it on a PDP-7 he found in a corner at Bell Labs. He wrote the first version in three weeks — one week each for the OS, the shell, and the editor. Thompson and Dennis Ritchie then rewrote Unix in C (1973), making it the first portable OS.	bell-labs-history
linux-fundamentals/t019	linux-fundamentals	bsd,legal,history	BSD Lawsuit Shaped Linux	The AT&T vs. BSD lawsuit (1992-1994) created legal uncertainty around BSD Unix at precisely the time Linux emerged. If BSD had been unencumbered, Linux might never have gained traction. By the time BSD was cleared, Linux had built an unstoppable community.	bsd-history
linux-fundamentals/t020	linux-fundamentals	supercomputers,dominance,top500	Linux Runs All Supercomputers	Since November 2017, 100% of the world's top 500 supercomputers run Linux. The last non-Linux entry was a Chinese system running AIX. Linux dominates because it can be customized for extreme-scale workloads in ways proprietary OSes cannot.	top500.org
linux-fundamentals/t021	linux-fundamentals	gpl,copyleft,license	GPL Copyleft Strategy	Linus chose the GPLv2 license not for ideological reasons but as a "tit-for-tat" strategy: if you use my code, share your improvements. He has publicly refused to adopt GPLv3, calling some of its provisions "evil." The kernel is permanently GPLv2-only — it would require agreement from thousands of contributors to change.	lkml
linux-fundamentals/t022	linux-fundamentals	usr,naming,misconception	/usr Is Not "User"	The /usr directory does not stand for "user." In early Unix, /usr was a second disk partition where user home directories lived (the first disk held /bin and /etc). When a third disk was added for actual user homes (/home), /usr kept its name but became the system programs directory.	unix-history
linux-fundamentals/t023	linux-fundamentals	android,linux,mobile	Android Is Linux	Android uses the Linux kernel — every Android phone runs Linux. Google maintains its own kernel branch with mobile-specific patches. This makes Linux by far the most-used OS kernel in the world, powering billions of phones, servers, embedded devices, and supercomputers simultaneously.	android-source
linux-fundamentals/t024	linux-fundamentals	uptime,record,reliability	Linux Uptime Records	Some Linux servers have run for over 10 years without rebooting, though this is no longer recommended (security patches require reboots). Livepatch technology (since kernel 4.0, 2015) allows applying kernel security fixes without rebooting, reducing the need for such extreme uptimes.	kernelnewbies
linux-fundamentals/t025	linux-fundamentals	contributors,development,scale	Corporate Linux Development	Over 75% of Linux kernel development is done by paid corporate developers. The top contributors include Intel, Red Hat, Google, AMD, and Meta. Despite the "hobbyist" origin story, Linux kernel development is now one of the most professionally managed open-source projects in the world.	linux-foundation
